,SOC,SOH,Power,Temperature,SEI_after,SEI_delta
7319,44,1.5556,1,23,1.56E-08,54.664569
7330,44,1.6667,0.052632,23,1.67E-08,44.604142
7331,44,1.6667,0.15789,23,1.67E-08,45.59208
7332,44,1.6667,0.26316,23,1.67E-08,46.621296
7333,44,1.6667,0.36842,23,1.67E-08,47.67013799
7334,44,1.6667,0.47368,23,1.67E-08,48.744852
7335,44,1.6667,0.57895,23,1.67E-08,49.85670901
7336,44,1.6667,0.68421,23,1.67E-08,50.99089499
7337,44,1.6667,0.78947,23,1.67E-08,52.16552299
7338,44,1.6667,0.89474,23,1.67E-08,53.35711002
7339,44,1.6667,1,23,1.67E-08,54.593118
7350,44,1.7778,0.052632,23,1.78E-08,44.58698303
7351,44,1.7778,0.15789,23,1.78E-08,45.57731602
7352,44,1.7778,0.26316,23,1.78E-08,46.59832
7353,44,1.7778,0.36842,23,1.78E-08,47.642621
7354,44,1.7778,0.47368,23,1.78E-08,48.71092201
7355,44,1.7778,0.57895,23,1.78E-08,49.81477701
7356,44,1.7778,0.68421,23,1.78E-08,50.94435801
7357,44,1.7778,0.78947,23,1.78E-08,52.105835
7358,44,1.7778,0.89474,23,1.78E-08,53.293728
7359,44,1.7778,1,23,1.78E-08,54.50376701
7370,44,1.8889,0.052632,23,1.89E-08,44.56933599
7371,44,1.8889,0.15789,23,1.89E-08,45.552303
7372,44,1.8889,0.26316,23,1.89E-08,46.569993
7373,44,1.8889,0.36842,23,1.89E-08,47.604713
7374,44,1.8889,0.47368,23,1.89E-08,48.67797098
7375,44,1.8889,0.57895,23,1.89E-08,49.765361
7376,44,1.8889,0.68421,23,1.89E-08,50.89489198
7377,44,1.8889,0.78947,23,1.89E-08,52.04004899
7378,44,1.8889,0.89474,23,1.89E-08,53.22129798
7379,44,1.8889,1,23,1.89E-08,54.42698
7390,44,2,0.052632,23,2.00E-08,44.54744201
7391,44,2,0.15789,23,2.00E-08,45.52645
7392,44,2,0.26316,23,2.00E-08,46.53753401
7393,44,2,0.36842,23,2.00E-08,47.56970801
7394,44,2,0.47368,23,2.00E-08,48.630599
7395,44,2,0.57895,23,2.00E-08,49.71303601
7396,44,2,0.68421,23,2.00E-08,50.823425
7397,44,2,0.78947,23,2.00E-08,51.96978999
7398,44,2,0.89474,23,2.00E-08,53.142423
7399,44,2,1,23,2.00E-08,54.335497
7410,43,1,0.052632,23,1.00E-08,44.66180199
7411,43,1,0.15789,23,1.00E-08,45.68433199
7412,43,1,0.26316,23,1.00E-08,46.735251
7413,43,1,0.36842,23,1.00E-08,47.826671
7414,43,1,0.47368,23,1.00E-08,48.93806201
7415,43,1,0.57895,23,1.00E-08,50.08777099
7416,43,1,0.68421,23,1.00E-08,51.272042
7417,43,1,0.78947,23,1.00E-08,52.49271
7418,43,1,0.89474,23,1.00E-08,53.749195
7419,43,1,1,23,1.00E-08,55.03238
7430,43,1.1111,0.052632,23,1.11E-08,44.65329601
7431,43,1.1111,0.15789,23,1.11E-08,45.67158201
7432,43,1.1111,0.26316,23,1.11E-08,46.71799401
7433,43,1.1111,0.36842,23,1.11E-08,47.79612701
7434,43,1.1111,0.47368,23,1.11E-08,48.906368
7435,43,1.1111,0.57895,23,1.11E-08,50.04774301
7436,43,1.1111,0.68421,23,1.11E-08,51.22706801
7437,43,1.1111,0.78947,23,1.11E-08,52.43343501
7438,43,1.1111,0.89474,23,1.11E-08,53.677553
7439,43,1.1111,1,23,1.11E-08,54.957171
7450,43,1.2222,0.052632,23,1.22E-08,44.64477
7451,43,1.2222,0.15789,23,1.22E-08,45.65456699
7452,43,1.2222,0.26316,23,1.22E-08,46.695985
7453,43,1.2222,0.36842,23,1.22E-08,47.772946
7454,43,1.2222,0.47368,23,1.22E-08,48.88185599
7455,43,1.2222,0.57895,23,1.22E-08,50.013596
7456,43,1.2222,0.68421,23,1.22E-08,51.180248
7457,43,1.2222,0.78947,23,1.22E-08,52.384447
7458,43,1.2222,0.89474,23,1.22E-08,53.61771499
7459,43,1.2222,1,23,1.22E-08,54.882122
7470,43,1.3333,0.052632,23,1.33E-08,44.63494901
7471,43,1.3333,0.15789,23,1.33E-08,45.640884
7472,43,1.3333,0.26316,23,1.33E-08,46.683789
7473,43,1.3333,0.36842,23,1.33E-08,47.750427
7474,43,1.3333,0.47368,23,1.33E-08,48.85002901
7475,43,1.3333,0.57895,23,1.33E-08,49.97662801
7476,43,1.3333,0.68421,23,1.33E-08,51.142929
7477,43,1.3333,0.78947,23,1.33E-08,52.32931101
7478,43,1.3333,0.89474,23,1.33E-08,53.561506
7479,43,1.3333,1,23,1.33E-08,54.821009
7490,43,1.4444,0.052632,23,1.44E-08,44.624278
7491,43,1.4444,0.15789,23,1.44E-08,45.625827
7492,43,1.4444,0.26316,23,1.44E-08,46.664286
7493,43,1.4444,0.36842,23,1.44E-08,47.72124601
7494,43,1.4444,0.47368,23,1.44E-08,48.82022599
7495,43,1.4444,0.57895,23,1.44E-08,49.940657
7496,43,1.4444,0.68421,23,1.44E-08,51.09892499
7497,43,1.4444,0.78947,23,1.44E-08,52.281989
7498,43,1.4444,0.89474,23,1.44E-08,53.49909699
7499,43,1.4444,1,23,1.44E-08,54.746343
7510,43,1.5556,0.052632,23,1.56E-08,44.60979898
7511,43,1.5556,0.15789,23,1.56E-08,45.611224
7512,43,1.5556,0.26316,23,1.56E-08,46.64124899
7513,43,1.5556,0.36842,23,1.56E-08,47.69798598
7514,43,1.5556,0.47368,23,1.56E-08,48.79131798
7515,43,1.5556,0.57895,23,1.56E-08,49.905113
7516,43,1.5556,0.68421,23,1.56E-08,51.04965499
7517,43,1.5556,0.78947,23,1.56E-08,52.22829098
7518,43,1.5556,0.89474,23,1.56E-08,53.43814199
7519,43,1.5556,1,23,1.56E-08,54.67374498
7530,43,1.6667,0.052632,23,1.67E-08,44.59585001
7531,43,1.6667,0.15789,23,1.67E-08,45.59748599
7532,43,1.6667,0.26316,23,1.67E-08,46.61573301
7533,43,1.6667,0.36842,23,1.67E-08,47.66782301
7534,43,1.6667,0.47368,23,1.67E-08,48.75493901
7535,43,1.6667,0.57895,23,1.67E-08,49.86460402
7536,43,1.6667,0.68421,23,1.67E-08,51.00877099
7537,43,1.6667,0.78947,23,1.67E-08,52.173992
7538,43,1.6667,0.89474,23,1.67E-08,53.382737
7539,43,1.6667,1,23,1.67E-08,54.60501001
7550,43,1.7778,0.052632,23,1.78E-08,44.579382
7551,43,1.7778,0.15789,23,1.78E-08,45.56593702
7552,43,1.7778,0.26316,23,1.78E-08,46.592759
7553,43,1.7778,0.36842,23,1.78E-08,47.64496103
7554,43,1.7778,0.47368,23,1.78E-08,48.72337601
7555,43,1.7778,0.57895,23,1.78E-08,49.829176
7556,43,1.7778,0.68421,23,1.78E-08,50.958475
7557,43,1.7778,0.78947,23,1.78E-08,52.12043202
7558,43,1.7778,0.89474,23,1.78E-08,53.312643
7559,43,1.7778,1,23,1.78E-08,54.53390401
7570,43,1.8889,0.052632,23,1.89E-08,44.55959498
7571,43,1.8889,0.15789,23,1.89E-08,45.553316
7572,43,1.8889,0.26316,23,1.89E-08,46.56367999
7573,43,1.8889,0.36842,23,1.89E-08,47.61252598
7574,43,1.8889,0.47368,23,1.89E-08,48.68052399
7575,43,1.8889,0.57895,23,1.89E-08,49.78153298
7576,43,1.8889,0.68421,23,1.89E-08,50.90757798
7577,43,1.8889,0.78947,23,1.89E-08,52.06218699
7578,43,1.8889,0.89474,23,1.89E-08,53.249792
7579,43,1.8889,1,23,1.89E-08,54.45244899
7590,43,2,0.052632,23,2.00E-08,44.53673898
7591,43,2,0.15789,23,2.00E-08,45.52528199
7592,43,2,0.26316,23,2.00E-08,46.53663301
7593,43,2,0.36842,23,2.00E-08,47.58055701
7594,43,2,0.47368,23,2.00E-08,48.64169001
7595,43,2,0.57895,23,2.00E-08,49.73808899
7596,43,2,0.68421,23,2.00E-08,50.85132401
7597,43,2,0.78947,23,2.00E-08,51.99878701
7598,43,2,0.89474,23,2.00E-08,53.17546301
7599,43,2,1,23,2.00E-08,54.37969299
7610,42,1,0.052632,23,1.00E-08,44.65748899
7611,42,1,0.15789,23,1.00E-08,45.676386
7612,42,1,0.26316,23,1.00E-08,46.735612
7613,42,1,0.36842,23,1.00E-08,47.823283
7614,42,1,0.47368,23,1.00E-08,48.939369
7615,42,1,0.57895,23,1.00E-08,50.083551
7616,42,1,0.68421,23,1.00E-08,51.263651
7617,42,1,0.78947,23,1.00E-08,52.493335
7618,42,1,0.89474,23,1.00E-08,53.73716799
7619,42,1,1,23,1.00E-08,55.02741399
7630,42,1.1111,0.052632,23,1.11E-08,44.64921601
7631,42,1.1111,0.15789,23,1.11E-08,45.668606
7632,42,1.1111,0.26316,23,1.11E-08,46.71633201
7633,42,1.1111,0.36842,23,1.11E-08,47.794338
7634,42,1.1111,0.47368,23,1.11E-08,48.90854301
7635,42,1.1111,0.57895,23,1.11E-08,50.04856601
7636,42,1.1111,0.68421,23,1.11E-08,51.227251
7637,42,1.1111,0.78947,23,1.11E-08,52.434622
7638,42,1.1111,0.89474,23,1.11E-08,53.68161901
7639,42,1.1111,1,23,1.11E-08,54.959692
7650,42,1.2222,0.052632,23,1.22E-08,44.64020901
7651,42,1.2222,0.15789,23,1.22E-08,45.65256599
7652,42,1.2222,0.26316,23,1.22E-08,46.695969
7653,42,1.2222,0.36842,23,1.22E-08,47.77680999
7654,42,1.2222,0.47368,23,1.22E-08,48.88222401
7655,42,1.2222,0.57895,23,1.22E-08,50.015199
7656,42,1.2222,0.68421,23,1.22E-08,51.186618
7657,42,1.2222,0.78947,23,1.22E-08,52.38197
7658,42,1.2222,0.89474,23,1.22E-08,53.62243999
7659,42,1.2222,1,23,1.22E-08,54.89395599
7670,42,1.3333,0.052632,23,1.33E-08,44.62893501
7671,42,1.3333,0.15789,23,1.33E-08,45.63950701
7672,42,1.3333,0.26316,23,1.33E-08,46.67375401
7673,42,1.3333,0.36842,23,1.33E-08,47.74472501
7674,42,1.3333,0.47368,23,1.33E-08,48.84665901
7675,42,1.3333,0.57895,23,1.33E-08,49.986789
7676,42,1.3333,0.68421,23,1.33E-08,51.14317601
7677,42,1.3333,0.78947,23,1.33E-08,52.344905
7678,42,1.3333,0.89474,23,1.33E-08,53.565413
7679,42,1.3333,1,23,1.33E-08,54.82594001
7690,42,1.4444,0.052632,23,1.44E-08,44.61824299
7691,42,1.4444,0.15789,23,1.44E-08,45.624186
7692,42,1.4444,0.26316,23,1.44E-08,46.662865
7693,42,1.4444,0.36842,23,1.44E-08,47.726044
7694,42,1.4444,0.47368,23,1.44E-08,48.82197
7695,42,1.4444,0.57895,23,1.44E-08,49.947545
7696,42,1.4444,0.68421,23,1.44E-08,51.101376
7697,42,1.4444,0.78947,23,1.44E-08,52.28983701
7698,42,1.4444,0.89474,23,1.44E-08,53.51686
7699,42,1.4444,1,23,1.44E-08,54.76490799
7710,42,1.5556,0.052632,23,1.56E-08,44.60561001
7711,42,1.5556,0.15789,23,1.56E-08,45.60541501
7712,42,1.5556,0.26316,23,1.56E-08,46.644214
7713,42,1.5556,0.36842,23,1.56E-08,47.70145101
7714,42,1.5556,0.47368,23,1.56E-08,48.795151
7715,42,1.5556,0.57895,23,1.56E-08,49.91208501
7716,42,1.5556,0.68421,23,1.56E-08,51.06058701
7717,42,1.5556,0.78947,23,1.56E-08,52.25022298
7718,42,1.5556,0.89474,23,1.56E-08,53.45109398
7719,42,1.5556,1,23,1.56E-08,54.70219
7730,42,1.6667,0.052632,23,1.67E-08,44.58902699
7731,42,1.6667,0.15789,23,1.67E-08,45.58778402
7732,42,1.6667,0.26316,23,1.67E-08,46.62065801
7733,42,1.6667,0.36842,23,1.67E-08,47.67687002
7734,42,1.6667,0.47368,23,1.67E-08,48.76245699
7735,42,1.6667,0.57895,23,1.67E-08,49.87475901
7736,42,1.6667,0.68421,23,1.67E-08,51.02037299
7737,42,1.6667,0.78947,23,1.67E-08,52.19191399
7738,42,1.6667,0.89474,23,1.67E-08,53.39813
7739,42,1.6667,1,23,1.67E-08,54.632245
7750,42,1.7778,0.052632,23,1.78E-08,44.57131901
7751,42,1.7778,0.15789,23,1.78E-08,45.56269801
7752,42,1.7778,0.26316,23,1.78E-08,46.59021201
7753,42,1.7778,0.36842,23,1.78E-08,47.651467
7754,42,1.7778,0.47368,23,1.78E-08,48.729409
7755,42,1.7778,0.57895,23,1.78E-08,49.836468
7756,42,1.7778,0.68421,23,1.78E-08,50.97597001
7757,42,1.7778,0.78947,23,1.78E-08,52.14275101
7758,42,1.7778,0.89474,23,1.78E-08,53.340311
7759,42,1.7778,1,23,1.78E-08,54.56586302
7770,42,1.8889,0.052632,23,1.89E-08,44.551073
7771,42,1.8889,0.15789,23,1.89E-08,45.54512499
7772,42,1.8889,0.26316,23,1.89E-08,46.563401
7773,42,1.8889,0.36842,23,1.89E-08,47.60976198
7774,42,1.8889,0.47368,23,1.89E-08,48.684466
7775,42,1.8889,0.57895,23,1.89E-08,49.79206997
7776,42,1.8889,0.68421,23,1.89E-08,50.92624199
7777,42,1.8889,0.78947,23,1.89E-08,52.083544
7778,42,1.8889,0.89474,23,1.89E-08,53.27693299
7779,42,1.8889,1,23,1.89E-08,54.49073299
7790,42,2,0.052632,23,2.00E-08,44.52823199
7791,42,2,0.15789,23,2.00E-08,45.51513999
7792,42,2,0.26316,23,2.00E-08,46.534201
7793,42,2,0.36842,23,2.00E-08,47.58168499
7794,42,2,0.47368,23,2.00E-08,48.645393
7795,42,2,0.57895,23,2.00E-08,49.74111098
7796,42,2,0.68421,23,2.00E-08,50.871927
7797,42,2,0.78947,23,2.00E-08,52.02577301
7798,42,2,0.89474,23,2.00E-08,53.20129698
7799,42,2,1,23,2.00E-08,54.40869798
7810,41,1,0.052632,23,1.00E-08,44.654254
7811,41,1,0.15789,23,1.00E-08,45.674815
7812,41,1,0.26316,23,1.00E-08,46.729026
7813,41,1,0.36842,23,1.00E-08,47.82011599
7814,41,1,0.47368,23,1.00E-08,48.92937399
7815,41,1,0.57895,23,1.00E-08,50.08059599
7816,41,1,0.68421,23,1.00E-08,51.26819799
7817,41,1,0.78947,23,1.00E-08,52.488972
7818,41,1,0.89474,23,1.00E-08,53.73913
7819,41,1,1,23,1.00E-08,55.02141799
7830,41,1.1111,0.052632,23,1.11E-08,44.64516901
7831,41,1.1111,0.15789,23,1.11E-08,45.66111701
7832,41,1.1111,0.26316,23,1.11E-08,46.713252
7833,41,1.1111,0.36842,23,1.11E-08,47.79459401
7834,41,1.1111,0.47368,23,1.11E-08,48.90425201
7835,41,1.1111,0.57895,23,1.11E-08,50.04909201
7836,41,1.1111,0.68421,23,1.11E-08,51.232377
7837,41,1.1111,0.78947,23,1.11E-08,52.43497901
7838,41,1.1111,0.89474,23,1.11E-08,53.67961
7839,41,1.1111,1,23,1.11E-08,54.96221201
7850,41,1.2222,0.052632,23,1.22E-08,44.635273
7851,41,1.2222,0.15789,23,1.22E-08,45.652206
7852,41,1.2222,0.26316,23,1.22E-08,46.696247
7853,41,1.2222,0.36842,23,1.22E-08,47.77110999
7854,41,1.2222,0.47368,23,1.22E-08,48.87790799
7855,41,1.2222,0.57895,23,1.22E-08,50.013222
7856,41,1.2222,0.68421,23,1.22E-08,51.18798
7857,41,1.2222,0.78947,23,1.22E-08,52.38856599
7858,41,1.2222,0.89474,23,1.22E-08,53.635086
7859,41,1.2222,1,23,1.22E-08,54.893312
7870,41,1.3333,0.052632,23,1.33E-08,44.623658
7871,41,1.3333,0.15789,23,1.33E-08,45.63457601
7872,41,1.3333,0.26316,23,1.33E-08,46.680058
7873,41,1.3333,0.36842,23,1.33E-08,47.747292
7874,41,1.3333,0.47368,23,1.33E-08,48.851045
7875,41,1.3333,0.57895,23,1.33E-08,49.98502201
7876,41,1.3333,0.68421,23,1.33E-08,51.151441
7877,41,1.3333,0.78947,23,1.33E-08,52.34551801
7878,41,1.3333,0.89474,23,1.33E-08,53.57191301
7879,41,1.3333,1,23,1.33E-08,54.838368
7890,41,1.4444,0.052632,23,1.44E-08,44.611269
7891,41,1.4444,0.15789,23,1.44E-08,45.622668
7892,41,1.4444,0.26316,23,1.44E-08,46.66189199
7893,41,1.4444,0.36842,23,1.44E-08,47.72981201
7894,41,1.4444,0.47368,23,1.44E-08,48.824327
7895,41,1.4444,0.57895,23,1.44E-08,49.95863601
7896,41,1.4444,0.68421,23,1.44E-08,51.11112599
7897,41,1.4444,0.78947,23,1.44E-08,52.299764
7898,41,1.4444,0.89474,23,1.44E-08,53.52725599
7899,41,1.4444,1,23,1.44E-08,54.781002
7910,41,1.5556,0.052632,23,1.56E-08,44.59613499
7911,41,1.5556,0.15789,23,1.56E-08,45.603615
7912,41,1.5556,0.26316,23,1.56E-08,46.63496
7913,41,1.5556,0.36842,23,1.56E-08,47.70674401
7914,41,1.5556,0.47368,23,1.56E-08,48.796612
7915,41,1.5556,0.57895,23,1.56E-08,49.91822398
7916,41,1.5556,0.68421,23,1.56E-08,51.07526
7917,41,1.5556,0.78947,23,1.56E-08,52.260908
7918,41,1.5556,0.89474,23,1.56E-08,53.468735
7919,41,1.5556,1,23,1.56E-08,54.718022
7930,41,1.6667,0.052632,23,1.67E-08,44.580704
7931,41,1.6667,0.15789,23,1.67E-08,45.58443801
7932,41,1.6667,0.26316,23,1.67E-08,46.61349099
7933,41,1.6667,0.36842,23,1.67E-08,47.679408
7934,41,1.6667,0.47368,23,1.67E-08,48.759403
7935,41,1.6667,0.57895,23,1.67E-08,49.88011299
7936,41,1.6667,0.68421,23,1.67E-08,51.03168499
7937,41,1.6667,0.78947,23,1.67E-08,52.202937
7938,41,1.6667,0.89474,23,1.67E-08,53.421156
7939,41,1.6667,1,23,1.67E-08,54.65643801
7950,41,1.7778,0.052632,23,1.78E-08,44.56154302
7951,41,1.7778,0.15789,23,1.78E-08,45.56199302
7952,41,1.7778,0.26316,23,1.78E-08,46.59503603
7953,41,1.7778,0.36842,23,1.78E-08,47.64493902
7954,41,1.7778,0.47368,23,1.78E-08,48.73207501
7955,41,1.7778,0.57895,23,1.78E-08,49.842943
7956,41,1.7778,0.68421,23,1.78E-08,50.98977102
7957,41,1.7778,0.78947,23,1.78E-08,52.164142
7958,41,1.7778,0.89474,23,1.78E-08,53.36018402
7959,41,1.7778,1,23,1.78E-08,54.59273101
7970,41,1.8889,0.052632,23,1.89E-08,44.53927697
7971,41,1.8889,0.15789,23,1.89E-08,45.53970798
7972,41,1.8889,0.26316,23,1.89E-08,46.56414199
7973,41,1.8889,0.36842,23,1.89E-08,47.616723
7974,41,1.8889,0.47368,23,1.89E-08,48.69811498
7975,41,1.8889,0.57895,23,1.89E-08,49.80283
7976,41,1.8889,0.68421,23,1.89E-08,50.93935899
7977,41,1.8889,0.78947,23,1.89E-08,52.10944997
7978,41,1.8889,0.89474,23,1.89E-08,53.296708
7979,41,1.8889,1,23,1.89E-08,54.51461799
7990,41,2,0.052632,23,2.00E-08,44.51485801
7991,41,2,0.15789,23,2.00E-08,45.515927
7992,41,2,0.26316,23,2.00E-08,46.53404999
7993,41,2,0.36842,23,2.00E-08,47.57971299
7994,41,2,0.47368,23,2.00E-08,48.6554
7995,41,2,0.57895,23,2.00E-08,49.755238
7996,41,2,0.68421,23,2.00E-08,50.89229599
7997,41,2,0.78947,23,2.00E-08,52.04574598
7998,41,2,0.89474,23,2.00E-08,53.231464
7999,41,2,1,23,2.00E-08,54.44641298
8010,40,1,0.052632,23,1.00E-08,44.64926099
8011,40,1,0.15789,23,1.00E-08,45.67563399
8012,40,1,0.26316,23,1.00E-08,46.724256
8013,40,1,0.36842,23,1.00E-08,47.810597
8014,40,1,0.47368,23,1.00E-08,48.93065799
8015,40,1,0.57895,23,1.00E-08,50.08181801
8016,40,1,0.68421,23,1.00E-08,51.27195799
8017,40,1,0.78947,23,1.00E-08,52.484397
8018,40,1,0.89474,23,1.00E-08,53.733887
8019,40,1,1,23,1.00E-08,55.022747
8030,40,1.1111,0.052632,23,1.11E-08,44.640239
8031,40,1.1111,0.15789,23,1.11E-08,45.65656801
8032,40,1.1111,0.26316,23,1.11E-08,46.71084401
8033,40,1.1111,0.36842,23,1.11E-08,47.794622
8034,40,1.1111,0.47368,23,1.11E-08,48.90760201
8035,40,1.1111,0.57895,23,1.11E-08,50.05246601
8036,40,1.1111,0.68421,23,1.11E-08,51.229256
8037,40,1.1111,0.78947,23,1.11E-08,52.43793701
8038,40,1.1111,0.89474,23,1.11E-08,53.68454101
8039,40,1.1111,1,23,1.11E-08,54.96913
8050,40,1.2222,0.052632,23,1.22E-08,44.629475
8051,40,1.2222,0.15789,23,1.22E-08,45.64776199
8052,40,1.2222,0.26316,23,1.22E-08,46.694853
8053,40,1.2222,0.36842,23,1.22E-08,47.771115
8054,40,1.2222,0.47368,23,1.22E-08,48.88305699
8055,40,1.2222,0.57895,23,1.22E-08,50.020894
8056,40,1.2222,0.68421,23,1.22E-08,51.19231499
8057,40,1.2222,0.78947,23,1.22E-08,52.397102
8058,40,1.2222,0.89474,23,1.22E-08,53.636394
8059,40,1.2222,1,23,1.22E-08,54.90807699
8070,40,1.3333,0.052632,23,1.33E-08,44.618858
8071,40,1.3333,0.15789,23,1.33E-08,45.63114001
8072,40,1.3333,0.26316,23,1.33E-08,46.671429
8073,40,1.3333,0.36842,23,1.33E-08,47.74967501
8074,40,1.3333,0.47368,23,1.33E-08,48.85180801
8075,40,1.3333,0.57895,23,1.33E-08,49.98946701
8076,40,1.3333,0.68421,23,1.33E-08,51.15849601
8077,40,1.3333,0.78947,23,1.33E-08,52.35484401
8078,40,1.3333,0.89474,23,1.33E-08,53.587083
8079,40,1.3333,1,23,1.33E-08,54.850819
8090,40,1.4444,0.052632,23,1.44E-08,44.603691
8091,40,1.4444,0.15789,23,1.44E-08,45.613897
8092,40,1.4444,0.26316,23,1.44E-08,46.66058299
8093,40,1.4444,0.36842,23,1.44E-08,47.72620001
8094,40,1.4444,0.47368,23,1.44E-08,48.828914
8095,40,1.4444,0.57895,23,1.44E-08,49.963001
8096,40,1.4444,0.68421,23,1.44E-08,51.12201999
8097,40,1.4444,0.78947,23,1.44E-08,52.316227
8098,40,1.4444,0.89474,23,1.44E-08,53.54238
8099,40,1.4444,1,23,1.44E-08,54.798535
8110,40,1.5556,0.052632,23,1.56E-08,44.58853799
8111,40,1.5556,0.15789,23,1.56E-08,45.59726999
8112,40,1.5556,0.26316,23,1.56E-08,46.638195
8113,40,1.5556,0.36842,23,1.56E-08,47.70403999
8114,40,1.5556,0.47368,23,1.56E-08,48.80115399
8115,40,1.5556,0.57895,23,1.56E-08,49.93034999
8116,40,1.5556,0.68421,23,1.56E-08,51.08531101
8117,40,1.5556,0.78947,23,1.56E-08,52.26963201
8118,40,1.5556,0.89474,23,1.56E-08,53.48682798
8119,40,1.5556,1,23,1.56E-08,54.743069
8130,40,1.6667,0.052632,23,1.67E-08,44.57201
8131,40,1.6667,0.15789,23,1.67E-08,45.58476901
8132,40,1.6667,0.26316,23,1.67E-08,46.61563101
8133,40,1.6667,0.36842,23,1.67E-08,47.674891
8134,40,1.6667,0.47368,23,1.67E-08,48.76933099
8135,40,1.6667,0.57895,23,1.67E-08,49.89739299
8136,40,1.6667,0.68421,23,1.67E-08,51.05127401
8137,40,1.6667,0.78947,23,1.67E-08,52.22357099
8138,40,1.6667,0.89474,23,1.67E-08,53.441999
8139,40,1.6667,1,23,1.67E-08,54.67836601
8150,40,1.7778,0.052632,23,1.78E-08,44.54970901
8151,40,1.7778,0.15789,23,1.78E-08,45.55705201
8152,40,1.7778,0.26316,23,1.78E-08,46.59105203
8153,40,1.7778,0.36842,23,1.78E-08,47.64939501
8154,40,1.7778,0.47368,23,1.78E-08,48.73769302
8155,40,1.7778,0.57895,23,1.78E-08,49.859878
8156,40,1.7778,0.68421,23,1.78E-08,51.00440401
8157,40,1.7778,0.78947,23,1.78E-08,52.17621301
8158,40,1.7778,0.89474,23,1.78E-08,53.38540002
8159,40,1.7778,1,23,1.78E-08,54.62097502
8170,40,1.8889,0.052632,23,1.89E-08,44.52816599
8171,40,1.8889,0.15789,23,1.89E-08,45.53372598
8172,40,1.8889,0.26316,23,1.89E-08,46.56222197
8173,40,1.8889,0.36842,23,1.89E-08,47.61430499
8174,40,1.8889,0.47368,23,1.89E-08,48.70486599
8175,40,1.8889,0.57895,23,1.89E-08,49.81454397
8176,40,1.8889,0.68421,23,1.89E-08,50.96119699
8177,40,1.8889,0.78947,23,1.89E-08,52.13185899
8178,40,1.8889,0.89474,23,1.89E-08,53.32400099
8179,40,1.8889,1,23,1.89E-08,54.55323998
8190,40,2,0.052632,23,2.00E-08,44.50166901
8191,40,2,0.15789,23,2.00E-08,45.503877
8192,40,2,0.26316,23,2.00E-08,46.52670899
8193,40,2,0.36842,23,2.00E-08,47.583193
8194,40,2,0.47368,23,2.00E-08,48.661579
8195,40,2,0.57895,23,2.00E-08,49.76557101
8196,40,2,0.68421,23,2.00E-08,50.90738201
8197,40,2,0.78947,23,2.00E-08,52.07423799
8198,40,2,0.89474,23,2.00E-08,53.27289999
8199,40,2,1,23,2.00E-08,54.48366999
8210,39,1,0.052632,23,1.00E-08,44.64306799
8211,39,1,0.15789,23,1.00E-08,45.670963
8212,39,1,0.26316,23,1.00E-08,46.724888
8213,39,1,0.36842,23,1.00E-08,47.81137299
8214,39,1,0.47368,23,1.00E-08,48.928542
8215,39,1,0.57895,23,1.00E-08,50.084543
8216,39,1,0.68421,23,1.00E-08,51.265939
8217,39,1,0.78947,23,1.00E-08,52.487613
8218,39,1,0.89474,23,1.00E-08,53.736083
8219,39,1,1,23,1.00E-08,55.02231399
8230,39,1.1111,0.052632,23,1.11E-08,44.63476401
8231,39,1.1111,0.15789,23,1.11E-08,45.659571
8232,39,1.1111,0.26316,23,1.11E-08,46.709288
8233,39,1.1111,0.36842,23,1.11E-08,47.789491
8234,39,1.1111,0.47368,23,1.11E-08,48.90431401
8235,39,1.1111,0.57895,23,1.11E-08,50.05666101
8236,39,1.1111,0.68421,23,1.11E-08,51.233509
8237,39,1.1111,0.78947,23,1.11E-08,52.443578
8238,39,1.1111,0.89474,23,1.11E-08,53.694634
8239,39,1.1111,1,23,1.11E-08,54.96851201
8250,39,1.2222,0.052632,23,1.22E-08,44.622499
8251,39,1.2222,0.15789,23,1.22E-08,45.64129299
8252,39,1.2222,0.26316,23,1.22E-08,46.690942
8253,39,1.2222,0.36842,23,1.22E-08,47.76999599
8254,39,1.2222,0.47368,23,1.22E-08,48.88194601
8255,39,1.2222,0.57895,23,1.22E-08,50.02618999
8256,39,1.2222,0.68421,23,1.22E-08,51.20237099
8257,39,1.2222,0.78947,23,1.22E-08,52.40153
8258,39,1.2222,0.89474,23,1.22E-08,53.643835
8259,39,1.2222,1,23,1.22E-08,54.914643
8270,39,1.3333,0.052632,23,1.33E-08,44.61098701
8271,39,1.3333,0.15789,23,1.33E-08,45.62623101
8272,39,1.3333,0.26316,23,1.33E-08,46.66677701
8273,39,1.3333,0.36842,23,1.33E-08,47.75167001
8274,39,1.3333,0.47368,23,1.33E-08,48.86156001
8275,39,1.3333,0.57895,23,1.33E-08,49.997163
8276,39,1.3333,0.68421,23,1.33E-08,51.169217
8277,39,1.3333,0.78947,23,1.33E-08,52.36588
8278,39,1.3333,0.89474,23,1.33E-08,53.59906101
8279,39,1.3333,1,23,1.33E-08,54.86374701
8290,39,1.4444,0.052632,23,1.44E-08,44.596774
8291,39,1.4444,0.15789,23,1.44E-08,45.612091
8292,39,1.4444,0.26316,23,1.44E-08,46.65662599
8293,39,1.4444,0.36842,23,1.44E-08,47.73332
8294,39,1.4444,0.47368,23,1.44E-08,48.829793
8295,39,1.4444,0.57895,23,1.44E-08,49.969648
